1382,53,2,65,91,29465,16686,54,121.353470606416,10,25,0
1382,53,3,61,95,26660,23020,59,158.970410735724,10,25,0
1382,53,1,65,91,29106,19946,54,158.697717694088,10,25,0
1382,53,2,62,95,25208,22511,38,131.653404380618,10,25,0
1382,53,3,62,92,25538,24802,23,150.073252738352,10,25,0
1382,53,3,57,93,27975,20847,12,119.404152117119,10,25,0
1382,53,1,65,94,27649,20510,33,154.152830415277,10,25,0
1382,53,1,55,93,27094,16648,31,144.911303061864,10,25,0
1382,53,1,57,91,26677,18416,37,125.180700406945,10,25,0
1382,53,2,59,91,28113,20499,35,143.785073058962,10,25,0
1382,53,1,63,90,27191,22113,39,133.89135274825,10,25,0
1382,53,2,57,94,28680,23234,38,195.87618403455,10,25,0
1382,53,2,64,92,27590,19428,49,231.820955937823,10,25,0
1382,53,1,65,90,27894,16593,46,89.1639950382113,10,25,0
1382,53,3,56,95,28227,18593,42,186.425640910491,10,25,0
1382,53,2,61,91,29952,24187,32,162.977563016241,10,25,0
1382,53,1,55,92,29100,17920,26,183.148643963514,10,25,0
1382,53,2,59,91,27066,20069,59,193.521013648811,10,25,0
1382,53,1,55,93,29382,24381,28,164.069682467842,10,25,0
1382,53,2,65,93,29119,16224,22,200.786747923264,10,25,0
1382,53,1,59,93,25272,21405,15,145.883472230325,10,25,0
1382,53,3,65,91,28593,24552,60,181.721201236975,10,25,0
1382,53,2,63,91,29011,18072,18,202.749410510544,10,25,0
1382,53,1,64,91,28682,20936,27,154.123049367886,10,25,0
1382,53,2,56,91,28546,24183,15,202.97835298835,10,25,0
1382,53,3,55,90,27705,17198,23,211.82760535821,10,25,0
1382,53,1,61,90,25624,20711,31,185.705765503957,10,25,0
1382,53,1,56,95,29789,22754,55,144.068732764795,10,25,0
1382,53,2,63,95,27016,22021,28,159.710249746799,10,25,0
1382,53,3,59,91,26084,20210,60,211.085858401059,10,25,0
1382,53,3,60,90,28587,17843,13,169.275293977575,10,25,0
1382,53,3,65,91,29972,20417,29,236.64390383276,10,25,0
1382,53,3,60,94,26278,19351,30,300.421397644841,10,25,0
1382,53,3,56,94,28357,20297,49,124.293430241211,10,25,0
1382,53,2,56,90,27995,19293,58,132.440712176338,10,25,0
1382,53,1,60,93,28587,23542,27,222.275854530563,10,25,0
1382,53,2,60,90,29687,22918,33,174.918099036835,10,25,0
1382,53,2,62,93,26759,18826,25,190.541009426327,10,25,0
1382,53,2,59,93,26268,21154,51,151.909504846694,10,25,0
1382,53,1,62,95,27012,18484,43,156.580839359534,10,25,0
1382,53,2,59,91,28733,20076,15,169.660165289209,10,25,0
1382,53,2,61,94,28621,19177,41,158.354939533192,10,25,0
1382,53,1,63,95,27030,21917,50,157.514634246823,10,25,0
1382,53,1,56,95,29947,19333,13,148.343425561553,10,25,0
1382,53,2,59,90,27252,20132,34,259.104400568361,10,25,0
1382,53,3,60,92,26869,22474,50,111.668267341967,10,25,0
1382,53,2,62,95,28548,19717,60,176.664968826489,10,25,0
1382,53,1,57,92,25412,24158,40,175.569563729693,10,25,0
1382,53,1,61,94,26992,17624,13,197.608195635892,10,25,0
1382,53,2,61,93,28855,22670,33,83.53600389144,10,25,0
1382,53,1,64,94,28824,19801,21,164.258402557128,10,25,0
1382,53,1,58,92,26419,19838,42,167.63784136414,10,25,0
1382,53,2,62,90,25947,21710,22,155.85647259723,10,25,0
1382,53,1,57,90,27356,20706,19,122.6732465689,10,25,0
1382,53,2,60,90,26674,19734,38,110.680741957474,10,25,0
1382,53,2,57,91,28674,16012,16,136.65425387935,10,25,0
1382,53,3,65,95,25945,16830,47,178.659101687723,10,25,0
1382,53,3,59,93,26655,22385,58,141.068871051568,10,25,0
1382,53,3,64,94,29221,20719,58,143.630327187038,10,25,0
1382,53,3,59,93,28075,22266,30,142.209425749196,10,25,0
