2270,14,2,65,91,29465,16686,54,482.769083941701,15,16,18
2270,14,3,61,95,26660,23020,59,309.897496345176,15,16,18
2270,14,1,65,91,29106,19946,54,457.060566933129,15,16,18
2270,14,2,62,95,25208,22511,38,533.129020021377,15,16,18
2270,14,3,62,92,25538,24802,23,421.095425404548,15,16,18
2270,14,3,57,93,27975,20847,12,399.545930226637,15,16,18
2270,14,1,65,94,27649,20510,33,329.751577413953,15,16,18
2270,14,1,55,93,27094,16648,31,476.795055817067,15,16,18
2270,14,1,57,91,26677,18416,37,360.498117150783,15,16,18
2270,14,2,59,91,28113,20499,35,361.303663507536,15,16,18
2270,14,1,63,90,27191,22113,39,488.222829041243,15,16,18
2270,14,2,57,94,28680,23234,38,642.323648678733,15,16,18
2270,14,2,64,92,27590,19428,49,324.247841554274,15,16,18
2270,14,1,65,90,27894,16593,46,426.920509221228,15,16,18
2270,14,3,56,95,28227,18593,42,480.38266555045,15,16,18
2270,14,2,61,91,29952,24187,32,431.365240415864,15,16,18
2270,14,1,55,92,29100,17920,26,527.671363599347,15,16,18
2270,14,2,59,91,27066,20069,59,354.54253957997,15,16,18
2270,14,1,55,93,29382,24381,28,559.219363994343,15,16,18
2270,14,2,65,93,29119,16224,22,454.874254039773,15,16,18
2270,14,1,59,93,25272,21405,15,432.12496695694,15,16,18
2270,14,3,65,91,28593,24552,60,307.289396414097,15,16,18
2270,14,2,63,91,29011,18072,18,385.333355289748,15,16,18
2270,14,1,64,91,28682,20936,27,452.270173368053,15,16,18
2270,14,2,56,91,28546,24183,15,399.138804175106,15,16,18
2270,14,3,55,90,27705,17198,23,412.622184549795,15,16,18
2270,14,1,61,90,25624,20711,31,446.47368840107,15,16,18
2270,14,1,56,95,29789,22754,55,423.048402259418,15,16,18
2270,14,2,63,95,27016,22021,28,438.292068583795,15,16,18
2270,14,3,59,91,26084,20210,60,460.124393294576,15,16,18
2270,14,3,60,90,28587,17843,13,442.307923758046,15,16,18
2270,14,3,65,91,29972,20417,29,428.259852233201,15,16,18
2270,14,3,60,94,26278,19351,30,522.035583722008,15,16,18
2270,14,3,56,94,28357,20297,49,372.032238478122,15,16,18
2270,14,2,56,90,27995,19293,58,339.832100415772,15,16,18
2270,14,1,60,93,28587,23542,27,375.311862505979,15,16,18
2270,14,2,60,90,29687,22918,33,377.06313624029,15,16,18
2270,14,2,62,93,26759,18826,25,581.016919354762,15,16,18
2270,14,2,59,93,26268,21154,51,320.834408376838,15,16,18
2270,14,1,62,95,27012,18484,43,440.385604081518,15,16,18
2270,14,2,59,91,28733,20076,15,438.637235649928,15,16,18
2270,14,2,61,94,28621,19177,41,473.311408583373,15,16,18
2270,14,1,63,95,27030,21917,50,324.321954494668,15,16,18
2270,14,1,56,95,29947,19333,13,590.369257088916,15,16,18
2270,14,2,59,90,27252,20132,34,390.901682884859,15,16,18
2270,14,3,60,92,26869,22474,50,506.13035981397,15,16,18
2270,14,2,62,95,28548,19717,60,343.302604078625,15,16,18
2270,14,1,57,92,25412,24158,40,709.025520139562,15,16,18
2270,14,1,61,94,26992,17624,13,378.173831986735,15,16,18
2270,14,2,61,93,28855,22670,33,300.276554533466,15,16,18
2270,14,1,64,94,28824,19801,21,399.621181862302,15,16,18
2270,14,1,58,92,26419,19838,42,364.939633344762,15,16,18
2270,14,2,62,90,25947,21710,22,573.671150578943,15,16,18
2270,14,1,57,90,27356,20706,19,322.386473618009,15,16,18
2270,14,2,60,90,26674,19734,38,387.879396599475,15,16,18
2270,14,2,57,91,28674,16012,16,550.229706047594,15,16,18
2270,14,3,65,95,25945,16830,47,549.41173827508,15,16,18
2270,14,3,59,93,26655,22385,58,408.627252213856,15,16,18
2270,14,3,64,94,29221,20719,58,476.313810564637,15,16,18
2270,14,3,59,93,28075,22266,30,382.272405913832,15,16,18
2270,14,2,64,93,29427,24600,41,445.668589762515,15,16,18
2270,14,3,59,94,29883,22146,44,570.803286404443,15,16,18
2270,14,2,58,95,29185,16478,37,429.69952110269,15,16,18
2270,14,2,61,95,25904,18779,35,424.99288993696,15,16,18
2270,14,1,64,94,28092,21333,12,400.958690969032,15,16,18
2270,14,2,64,90,27381,18116,15,372.488991236967,15,16,18
2270,14,1,61,92,27021,24685,33,386.140536841991,15,16,18
2270,14,1,55,90,28710,24506,33,370.105589654751,15,16,18
2270,14,3,61,93,29130,23636,21,474.829965341191,15,16,18
2270,14,1,57,94,28416,20251,37,347.25928283288,15,16,18
2270,14,3,63,90,25696,23574,41,405.131617669487,15,16,18
2270,14,2,64,91,28514,17180,47,388.484993321744,15,16,18
2270,14,3,60,92,25294,18778,27,441.42333473489,15,16,18
2270,14,2,61,91,25963,20167,31,378.028152433114,15,16,18
2270,14,2,55,94,29624,22677,52,343.560590851855,15,16,18
2270,14,1,60,92,27025,20372,40,547.510292889736,15,16,18
2270,14,1,56,93,25741,17232,46,502.174401944259,15,16,18
2270,14,1,61,92,28412,19092,37,516.555426956255,15,16,18
2270,14,1,59,93,25817,18920,52,394.303086844527,15,16,18
2270,14,1,63,95,28241,18704,47,465.220411714639,15,16,18
2270,14,1,55,95,26258,17489,54,423.582954183134,15,16,18
2270,14,2,56,90,25206,19734,21,452.495861456527,15,16,18
2270,14,1,62,95,29794,20033,26,375.363655374152,15,16,18
2270,14,3,60,92,25331,22974,35,370.322857774666,15,16,18
2270,14,3,61,90,27565,23168,36,379.285825846333,15,16,18
2270,14,2,64,92,26706,20702,41,380.051169279844,15,16,18
2270,14,3,60,93,28300,20146,52,411.826168349489,15,16,18
2270,14,1,63,95,29222,23004,37,437.220617663783,15,16,18
2270,14,3,60,92,28019,23986,58,412.716373503442,15,16,18
2270,14,3,65,90,27936,22074,47,391.01519272545,15,16,18
2270,14,3,62,95,25585,23205,20,329.408761631949,15,16,18
2270,14,2,56,90,28552,24452,42,678.42770664541,15,16,18
2270,14,3,59,92,26022,16365,39,347.779195203459,15,16,18
2270,14,3,64,95,27452,23881,49,420.215399301173,15,16,18
2270,14,2,58,93,25183,18489,51,493.110713929395,15,16,18
2270,14,3,57,92,26577,20282,26,408.469576708192,15,16,18
2270,14,2,60,94,29316,23171,18,354.763133239538,15,16,18
2270,14,2,59,90,27792,22455,43,426.765844977293,15,16,18
2270,14,2,61,93,27734,17324,12,431.866775706757,15,16,18
2270,14,1,59,92,26839,21929,50,595.517949071161,15,16,18
