1575,37,2,65,91,29465,16686,54,3.47493495801272,1.05555555555556,0,NaN
1575,37,3,61,95,26660,23020,59,1.70279043570322,0.904761904761905,0,NaN
1575,37,1,65,91,29106,19946,54,2.51572116689335,1,0,NaN
1575,37,2,62,95,25208,22511,38,3.53720035813723,0.95,0,NaN
1575,37,3,62,92,25538,24802,23,2.4509624554827,1.05555555555556,0,NaN
1575,37,3,57,93,27975,20847,12,2.92285124572272,0.863636363636364,0,NaN
1575,37,1,65,94,27649,20510,33,1.86850734492269,0.863636363636364,0,NaN
1575,37,1,55,93,27094,16648,31,2.87401421914673,1.05555555555556,0,NaN
1575,37,1,57,91,26677,18416,37,2.51550424466283,0.863636363636364,0,NaN
1575,37,2,59,91,28113,20499,35,2.19491645145251,1.05555555555556,0,NaN
1575,37,1,63,90,27191,22113,39,3.18511402508087,1,0,NaN
1575,37,2,57,94,28680,23234,38,2.86438709268344,0.904761904761905,0,NaN
1575,37,2,64,92,27590,19428,49,1.2217541764395,0.863636363636364,0,NaN
1575,37,1,65,90,27894,16593,46,4.18231684027419,0.863636363636364,0,NaN
1575,37,3,56,95,28227,18593,42,2.25082180470504,1.05555555555556,0,NaN
1575,37,2,61,91,29952,24187,32,2.31194105877806,0.95,0,NaN
1575,37,1,55,92,29100,17920,26,2.5166293042006,0.95,0,NaN
1575,37,2,59,91,27066,20069,59,1.60029353940701,0.95,0,NaN
1575,37,1,55,93,29382,24381,28,2.97723622491098,0.904761904761905,0,NaN
1575,37,2,65,93,29119,16224,22,1.97886306060404,1.05555555555556,0,NaN
1575,37,1,59,93,25272,21405,15,2.58739478602033,0.904761904761905,0,NaN
1575,37,3,65,91,28593,24552,60,1.47707111823181,1.05555555555556,0,NaN
1575,37,2,63,91,29011,18072,18,1.66010835315727,1.05555555555556,0,NaN
1575,37,1,64,91,28682,20936,27,2.56324303143676,1.05555555555556,0,NaN
1575,37,2,56,91,28546,24183,15,1.71764598475341,1,0,NaN
1575,37,3,55,90,27705,17198,23,1.70149018499274,0.904761904761905,0,NaN
1575,37,1,61,90,25624,20711,31,2.10005134817565,0.95,0,NaN
1575,37,1,56,95,29789,22754,55,2.56495502224288,0.863636363636364,0,NaN
1575,37,2,63,95,27016,22021,28,2.39712264020111,1,0,NaN
1575,37,3,59,91,26084,20210,60,1.90403772889756,0.904761904761905,0,NaN
1575,37,3,60,90,28587,17843,13,2.282393773249,0.904761904761905,0,NaN
1575,37,3,65,91,29972,20417,29,1.58078014555358,1,0,NaN
1575,37,3,60,94,26278,19351,30,1.51784937326037,1,0,NaN
1575,37,3,56,94,28357,20297,49,2.61451918156569,0.863636363636364,0,NaN
1575,37,2,56,90,27995,19293,58,2.24131203548144,0.904761904761905,0,NaN
1575,37,1,60,93,28587,23542,27,1.47488932994599,0.863636363636364,0,NaN
1575,37,2,60,90,29687,22918,33,1.88294986808141,0.904761904761905,0,NaN
1575,37,2,62,93,26759,18826,25,2.66354322194855,0.863636363636364,0,NaN
1575,37,2,59,93,26268,21154,51,1.84482604552321,0.95,0,NaN
1575,37,1,62,95,27012,18484,43,2.45671019343227,0.95,0,NaN
1575,37,2,59,91,28733,20076,15,2.25831771355708,0.95,0,NaN
1575,37,2,61,94,28621,19177,41,2.61080712257664,0.863636363636364,0,NaN
1575,37,1,63,95,27030,21917,50,1.79851833826592,1.05555555555556,0,NaN
1575,37,1,56,95,29947,19333,13,3.4762808920504,0.863636363636364,0,NaN
1575,37,2,59,90,27252,20132,34,1.31780812844017,0.95,0,NaN
1575,37,3,60,92,26869,22474,50,3.95905962225959,0.95,0,NaN
1575,37,2,62,95,28548,19717,60,1.69740738557134,0.95,0,NaN
1575,37,1,57,92,25412,24158,40,3.5275409827257,1,0,NaN
1575,37,1,61,94,26992,17624,13,1.67165230878895,0.95,0,NaN
1575,37,2,61,93,28855,22670,33,3.13983740398596,1.05555555555556,0,NaN
1575,37,1,64,94,28824,19801,21,2.12510471977751,1.05555555555556,0,NaN
