11.5,6,74.3790190414794
12.5,6,79.4816490402229
11.5,6,80.8217710511233
12,6,109.110312049863
11.5,6,168.627455422591
11.5,6,260.603859975566
11.5,6,118.448205875063
11.5,6,112.019835101235
11.5,6,102.291651526182
11.5,6,113.546126982664
11.5,6,107.629507556496
12,6,113.617414195842
12,6,85.1067986907468
11.5,6,83.0233022570293
12,6,94.2512500047997
11.5,6,133.332898212923
11.5,6,134.735352368055
11.5,6,74.6479308984454
11.5,6,147.769605819758
11.5,6,146.110565883252
11.5,6,217.891195199414
12,6,82.0392347614035
11.5,6,179.417909203815
11.5,6,140.602771809228
11,6,236.5979758334
11.5,6,143.78378528483
11.5,6,123.016971947532
12,6,85.2654589281363
12,6,138.435784316649
12,6,73.4017226069331
11.5,6,228.406846829424
11.5,6,132.630319087756
12,6,122.727796426946
12,6,87.3785693643673
11.5,6,74.7145177230014
11.5,6,148.632988052175
11.5,6,126.673352255211
11.5,6,139.861187289773
12,6,85.1360782795578
12,6,91.5058412434827
11.5,6,216.695468396359
12,6,97.7137151693957
12,6,88.4179995673878
11.5,6,239.527814583397
11.5,6,114.406111326343
12,6,89.3823736198751
12,6,73.8355775435876
11.5,6,108.667654498304
11.5,6,224.514656586724
11.5,6,125.313570295688
11.5,6,166.266999432903
11.5,6,95.9677736517041
11.5,6,164.225237483813
11,6,181.590031893394
11.5,6,103.58516367197
11.5,6,184.950297432307
12.5,6,81.0563137623913
12,6,79.4593030442132
12,6,77.963896461329
12,6,132.975660079156
12,6,110.695046486839
12,6,99.9951909742629
12,6,98.7122847066401
12,6,107.143051254613
11.5,6,263.712429534767
11,6,204.347898053849
11.5,6,128.858268399972
11.5,6,129.947615301304
11.5,6,181.357001926536
12,6,108.388637109203
11.5,6,105.610113482045
11.5,6,83.3910263190186
11.5,6,130.210469910482
11.5,6,121.772366412481
12,6,88.7848118924477
11.5,6,101.365390450839
11.5,6,83.2168332024034
11.5,6,105.36880496769
12,6,79.2374556401445
12,6,86.6920057622243
12,6,74.370744614483
11.5,6,161.682930388902
12,6,142.78351038318
12,6,117.489423343592
11.5,6,117.365499381065
11.5,6,99.9926230938152
12,6,83.1422037806805
12,6,115.846766989066
12,6,82.941170049367
11.5,6,93.6514724536037
12,6,181.94760371224
11.5,6,107.707498059985
12,6,92.3773593857902
12,6,93.8567735124027
12,6,79.1600527952578
11.5,6,140.444523390838
11.5,6,202.515720373684
11.5,6,101.008697027891
11.5,6,238.086477703534
11.5,6,88.3181332447486
